id_isqueiro_usuario,id_local,data_uso,contexto_uso,duracao_uso,condicao_uso,ambiente,id_utilizacao
398,6,2025-09-12 18:28:17.804969,Incenso,8,Sol,Sozinho,7537
218,9,2025-09-12 18:25:50.556449,Tabaco,9,Normal,Sozinho,7538
393,5,2025-09-12 18:26:12.826268,Tabaco,7,Frio,Sozinho,7539
274,16,2025-09-12 18:26:14.523741,Social,7,Sol,Sozinho,7540
53,11,2025-09-12 18:25:23.403001,Tabaco,17,Chuva,Sozinho,7541
303,15,2025-09-12 18:24:07.403345,Churrasco,14,Normal,Em família,7542
193,20,2025-09-12 18:27:28.843214,Social,7,Frio,Sozinho,7543
438,13,2025-09-12 18:27:44.961406,Social,11,Vento,Sozinho,7544
147,19,2025-09-12 18:27:00.256052,Tabaco,6,Normal,Sozinho,7545
196,18,2025-09-12 18:24:21.077682,Incenso,3,Chuva,Sozinho,7546
432,5,2025-09-12 18:29:02.358474,Tabaco,4,Sol,Com amigos,7547
337,1,2025-09-12 18:23:57.005201,Piquenique,16,Chuva,Sozinho,7548
351,12,2025-09-12 18:26:19.160065,Piquenique,20,Vento,Em família,7549
75,20,2025-09-12 18:24:26.914566,Social,16,Vento,Sozinho,7550
103,2,2025-09-12 18:26:07.484215,Churrasco,10,Frio,Sozinho,7551
225,3,2025-09-12 18:26:33.365705,Social,12,Frio,Sozinho,7552
165,9,2025-09-12 18:28:15.328694,Incenso,9,Normal,Sozinho,7553
331,10,2025-09-12 18:27:07.592616,Piquenique,17,Sol,Sozinho,7554
149,4,2025-09-12 18:25:50.738818,Social,12,Sol,Em família,7555
384,12,2025-09-12 18:29:17.771903,Churrasco,19,Chuva,Sozinho,7556
126,7,2025-09-12 18:26:40.097249,Piquenique,14,Chuva,Em família,7557
488,8,2025-09-12 18:27:27.901308,Piquenique,9,Normal,Sozinho,7558
377,12,2025-09-12 18:23:33.474880,Incenso,19,Sol,Sozinho,7559
29,15,2025-09-12 18:27:10.282427,Cigarro,8,Vento,Sozinho,7560
369,13,2025-09-12 18:27:59.325048,Incenso,4,Sol,Sozinho,7561
345,12,2025-09-12 18:26:07.566845,Tabaco,14,Chuva,Sozinho,7562
486,2,2025-09-12 18:29:13.026164,Incenso,16,Vento,Sozinho,7563
434,7,2025-09-12 18:27:07.661515,Tabaco,11,Sol,Sozinho,7564
55,9,2025-09-12 18:24:32.797942,Tabaco,11,Normal,Com amigos,7565
429,9,2025-09-12 18:23:29.776793,Tabaco,16,Frio,Sozinho,7566
433,7,2025-09-12 18:24:50.110368,Incenso,15,Normal,Sozinho,7567
452,3,2025-09-12 18:25:18.977330,Social,7,Normal,No trabalho,7568
250,4,2025-09-12 18:23:52.516018,Incenso,9,Frio,Em família,7569
63,19,2025-09-12 18:24:42.746164,Tabaco,7,Sol,Sozinho,7570
49,17,2025-09-12 18:29:11.803545,Social,10,Frio,Em família,7571
55,20,2025-09-12 18:26:02.901507,Social,7,Normal,Sozinho,7572
2,4,2025-09-12 18:27:50.157960,Churrasco,5,Sol,Com amigos,7573
234,14,2025-09-12 18:28:26.903216,Piquenique,6,Frio,Sozinho,7574
267,14,2025-09-12 18:25:43.021088,Piquenique,13,Chuva,Sozinho,7575
68,10,2025-09-12 18:28:06.388352,Social,5,Vento,Sozinho,7576
266,20,2025-09-12 18:26:36.524113,Tabaco,19,Normal,No trabalho,7577
427,13,2025-09-12 18:24:28.228138,Churrasco,13,Normal,Sozinho,7578
251,7,2025-09-12 18:28:42.989267,Tabaco,5,Frio,Com amigos,7579
236,10,2025-09-12 18:29:23.720495,Social,6,Chuva,Sozinho,7580
366,16,2025-09-12 18:25:02.723410,Social,16,Chuva,Com amigos,7581
177,11,2025-09-12 18:28:05.487238,Social,18,Sol,Com amigos,7582
33,3,2025-09-12 18:29:08.025860,Churrasco,7,Vento,Sozinho,7583
450,14,2025-09-12 18:25:19.656687,Social,13,Normal,Sozinho,7584
306,4,2025-09-12 18:23:41.676893,Incenso,18,Normal,Com amigos,7585
129,18,2025-09-12 18:29:07.670266,Social,16,Chuva,Sozinho,7586
445,7,2025-09-12 18:26:24.046914,Tabaco,10,Vento,Sozinho,7587
104,10,2025-09-12 18:26:41.063805,Incenso,18,Vento,No trabalho,7588
213,17,2025-09-12 18:25:14.166724,Incenso,17,Vento,Com amigos,7589
152,14,2025-09-12 18:28:26.023030,Social,12,Vento,Sozinho,7590
59,17,2025-09-12 18:28:08.513205,Churrasco,18,Chuva,Com amigos,7591
286,6,2025-09-12 18:24:48.248233,Tabaco,7,Vento,No trabalho,7592
262,18,2025-09-12 18:24:25.049915,Cigarro,18,Vento,Em família,7593
461,12,2025-09-12 18:24:14.907707,Tabaco,5,Vento,Sozinho,7594
159,13,2025-09-12 18:26:28.311868,Incenso,20,Sol,Sozinho,7595
215,20,2025-09-12 18:27:39.433100,Social,16,Chuva,Sozinho,7596
405,9,2025-09-12 18:29:27.770534,Tabaco,18,Normal,Sozinho,7597
45,6,2025-09-12 18:24:53.092762,Incenso,10,Frio,Em família,7598
473,8,2025-09-12 18:27:35.113588,Tabaco,5,Normal,Sozinho,7599
398,15,2025-09-12 18:27:45.281601,Churrasco,7,Frio,Com amigos,7600
499,20,2025-09-12 18:24:47.236283,Cigarro,16,Sol,Sozinho,7601
392,6,2025-09-12 18:23:39.434465,Cigarro,4,Sol,Em família,7602
324,2,2025-09-12 18:26:23.721515,Churrasco,10,Chuva,No trabalho,7603
226,16,2025-09-12 18:24:41.460629,Incenso,12,Normal,Sozinho,7604
377,18,2025-09-12 18:26:24.723750,Tabaco,18,Normal,Com amigos,7605
391,4,2025-09-12 18:23:47.199870,Social,4,Normal,Sozinho,7606
470,9,2025-09-12 18:25:20.232198,Tabaco,10,Vento,Com amigos,7607
262,6,2025-09-12 18:23:47.486881,Incenso,6,Sol,Sozinho,7608
374,5,2025-09-12 18:28:06.955396,Churrasco,4,Chuva,Sozinho,7609
6,14,2025-09-12 18:23:59.870155,Incenso,12,Sol,Com amigos,7610
50,17,2025-09-12 18:24:45.216260,Cigarro,18,Frio,Com amigos,7611
256,20,2025-09-12 18:26:27.112971,Incenso,20,Frio,No trabalho,7612
180,17,2025-09-12 18:29:17.458105,Social,18,Frio,Com amigos,7613
183,15,2025-09-12 18:23:43.088331,Piquenique,18,Normal,Sozinho,7614
448,20,2025-09-12 18:24:39.766826,Tabaco,12,Sol,Sozinho,7615
445,20,2025-09-12 18:29:24.142482,Tabaco,15,Frio,Com amigos,7616
482,6,2025-09-12 18:24:53.071848,Piquenique,14,Normal,Sozinho,7617
441,7,2025-09-12 18:26:41.801810,Cigarro,18,Frio,No trabalho,7618
201,17,2025-09-12 18:26:15.916031,Churrasco,20,Frio,Sozinho,7619
155,5,2025-09-12 18:28:55.330403,Tabaco,10,Chuva,No trabalho,7620
481,11,2025-09-12 18:24:52.083210,Tabaco,10,Normal,Em família,7621
469,5,2025-09-12 18:23:50.238130,Tabaco,6,Vento,Com amigos,7622
21,15,2025-09-12 18:24:19.515213,Cigarro,14,Normal,No trabalho,7623
115,7,2025-09-12 18:24:05.016822,Incenso,12,Frio,Sozinho,7624
224,2,2025-09-12 18:29:14.256030,Tabaco,16,Normal,No trabalho,7625
277,9,2025-09-12 18:24:15.232481,Piquenique,8,Frio,Sozinho,7626
155,11,2025-09-12 18:26:40.969532,Tabaco,16,Frio,Sozinho,7627
36,5,2025-09-12 18:23:58.782572,Social,17,Sol,Sozinho,7628
78,4,2025-09-12 18:29:16.894027,Cigarro,9,Vento,Sozinho,7629
165,13,2025-09-12 18:25:18.950614,Piquenique,11,Chuva,No trabalho,7630
62,12,2025-09-12 18:26:40.087759,Piquenique,19,Chuva,Com amigos,7631
156,18,2025-09-12 18:28:33.575472,Churrasco,14,Chuva,No trabalho,7632
34,6,2025-09-12 18:25:45.144888,Churrasco,4,Normal,Sozinho,7633
170,19,2025-09-12 18:24:59.197967,Cigarro,12,Normal,No trabalho,7634
16,6,2025-09-12 18:26:36.886906,Tabaco,17,Normal,Sozinho,7635
367,9,2025-09-12 18:28:31.814779,Tabaco,10,Sol,Com amigos,7636
112,3,2025-09-12 18:28:16.785975,Tabaco,7,Vento,Sozinho,7637
453,15,2025-09-12 18:26:18.740043,Tabaco,19,Frio,Em família,7638
447,13,2025-09-12 18:24:32.244828,Tabaco,5,Sol,Com amigos,7639
241,20,2025-09-12 18:25:03.436338,Churrasco,12,Chuva,No trabalho,7640
329,20,2025-09-12 18:26:20.722866,Tabaco,4,Normal,Sozinho,7641
254,9,2025-09-12 18:29:26.361614,Social,7,Normal,Com amigos,7642
458,3,2025-09-12 18:23:31.080680,Cigarro,13,Normal,Com amigos,7643
252,19,2025-09-12 18:29:11.879736,Incenso,5,Chuva,Sozinho,7644
352,2,2025-09-12 18:29:16.043555,Social,11,Frio,Sozinho,7645
42,20,2025-09-12 18:27:38.034194,Cigarro,13,Normal,Com amigos,7646
201,6,2025-09-12 18:27:45.778018,Incenso,11,Vento,Sozinho,7647
218,11,2025-09-12 18:29:20.265620,Cigarro,20,Sol,Com amigos,7648
224,6,2025-09-12 18:29:25.819872,Churrasco,9,Sol,Sozinho,7649
357,15,2025-09-12 18:27:48.948375,Incenso,17,Normal,Sozinho,7650
295,19,2025-09-12 18:28:48.800518,Social,9,Frio,Com amigos,7651
253,13,2025-09-12 18:25:51.145442,Piquenique,18,Normal,Com amigos,7652
386,16,2025-09-12 18:25:00.279552,Social,3,Chuva,Sozinho,7653
225,19,2025-09-12 18:29:18.890048,Churrasco,8,Vento,Sozinho,7654
94,15,2025-09-12 18:23:33.113869,Social,12,Chuva,Sozinho,7655
497,1,2025-09-12 18:27:49.351999,Tabaco,20,Sol,Sozinho,7656
387,2,2025-09-12 18:24:48.245597,Incenso,12,Sol,Em família,7657
175,19,2025-09-12 18:24:41.341534,Incenso,5,Frio,Sozinho,7658
331,10,2025-09-12 18:25:41.865547,Social,19,Sol,Com amigos,7659
309,7,2025-09-12 18:23:54.539415,Social,3,Chuva,Com amigos,7660
73,6,2025-09-12 18:27:01.682200,Incenso,15,Frio,Sozinho,7661
332,7,2025-09-12 18:29:23.668905,Incenso,14,Sol,Sozinho,7662
403,10,2025-09-12 18:25:29.458241,Incenso,15,Vento,Sozinho,7663
297,5,2025-09-12 18:28:38.062485,Tabaco,16,Vento,Sozinho,7664
467,17,2025-09-12 18:24:48.616023,Tabaco,7,Chuva,Sozinho,7665
236,12,2025-09-12 18:27:15.802572,Tabaco,5,Chuva,Sozinho,7666
202,10,2025-09-12 18:24:27.536003,Piquenique,14,Normal,Sozinho,7667
430,11,2025-09-12 18:24:31.649073,Incenso,17,Chuva,Sozinho,7668
395,19,2025-09-12 18:28:11.846389,Tabaco,16,Sol,Sozinho,7669
414,9,2025-09-12 18:29:07.746216,Incenso,16,Normal,Sozinho,7670
285,5,2025-09-12 18:28:57.687959,Churrasco,19,Normal,Sozinho,7671
36,2,2025-09-12 18:24:50.911055,Tabaco,11,Vento,Sozinho,7672
433,17,2025-09-12 18:23:44.851019,Social,16,Vento,Sozinho,7673
236,19,2025-09-12 18:24:14.921435,Tabaco,15,Frio,Sozinho,7674
126,8,2025-09-12 18:27:28.996248,Piquenique,9,Chuva,Sozinho,7675
371,7,2025-09-12 18:26:25.117740,Social,16,Frio,Sozinho,7676
283,13,2025-09-12 18:26:18.624138,Social,19,Chuva,Sozinho,7677
63,15,2025-09-12 18:26:45.763807,Tabaco,16,Frio,Sozinho,7678
194,12,2025-09-12 18:26:43.016428,Tabaco,7,Chuva,Sozinho,7679
252,20,2025-09-12 18:24:47.177889,Churrasco,10,Sol,Sozinho,7680
252,8,2025-09-12 18:28:30.803371,Piquenique,14,Chuva,Sozinho,7681
310,17,2025-09-12 18:27:25.208230,Tabaco,19,Vento,No trabalho,7682
306,13,2025-09-12 18:25:39.091818,Tabaco,9,Chuva,No trabalho,7683
91,20,2025-09-12 18:27:34.116166,Cigarro,14,Normal,Sozinho,7684
238,5,2025-09-12 18:23:38.165765,Cigarro,7,Sol,Com amigos,7685
223,6,2025-09-12 18:24:26.384015,Social,4,Sol,Sozinho,7686
234,15,2025-09-12 18:25:58.109096,Churrasco,20,Sol,No trabalho,7687
344,8,2025-09-12 18:27:52.874953,Piquenique,18,Normal,Sozinho,7688
35,20,2025-09-12 18:28:07.828517,Tabaco,17,Vento,No trabalho,7689
257,19,2025-09-12 18:27:37.738074,Churrasco,10,Chuva,Sozinho,7690
111,16,2025-09-12 18:26:29.632566,Tabaco,16,Chuva,No trabalho,7691
72,13,2025-09-12 18:28:03.689031,Tabaco,10,Chuva,Sozinho,7692
285,16,2025-09-12 18:29:07.063853,Incenso,15,Vento,Sozinho,7693
275,9,2025-09-12 18:23:54.939216,Piquenique,6,Frio,Sozinho,7694
210,13,2025-09-12 18:27:32.688380,Tabaco,7,Frio,Sozinho,7695
205,8,2025-09-12 18:24:18.656496,Cigarro,18,Chuva,Sozinho,7696
207,7,2025-09-12 18:29:23.320087,Social,14,Sol,Com amigos,7697
414,13,2025-09-12 18:28:53.118502,Social,19,Vento,Sozinho,7698
239,5,2025-09-12 18:26:45.563739,Social,12,Chuva,Sozinho,7699
365,12,2025-09-12 18:28:12.091867,Social,3,Normal,Sozinho,7700
416,19,2025-09-12 18:28:17.158724,Cigarro,16,Sol,Em família,7701
478,19,2025-09-12 18:28:31.133956,Tabaco,11,Vento,Com amigos,7702
477,11,2025-09-12 18:29:14.444196,Tabaco,11,Frio,Sozinho,7703
258,15,2025-09-12 18:25:28.272737,Piquenique,14,Frio,Sozinho,7704
140,8,2025-09-12 18:27:28.676506,Churrasco,13,Chuva,No trabalho,7705
431,10,2025-09-12 18:24:27.322890,Social,15,Normal,Com amigos,7706
250,16,2025-09-12 18:24:44.253859,Piquenique,17,Sol,Sozinho,7707
83,5,2025-09-12 18:28:29.293656,Social,12,Sol,Com amigos,7708
44,11,2025-09-12 18:24:41.321297,Cigarro,10,Normal,Sozinho,7709
255,1,2025-09-12 18:23:42.537315,Tabaco,14,Normal,Em família,7710
244,14,2025-09-12 18:26:20.176692,Churrasco,18,Sol,Com amigos,7711
125,18,2025-09-12 18:24:08.842956,Social,13,Normal,Sozinho,7712
124,18,2025-09-12 18:27:41.218121,Incenso,3,Normal,No trabalho,7713
265,3,2025-09-12 18:24:18.349840,Tabaco,4,Sol,Sozinho,7714
4,2,2025-09-12 18:27:53.513178,Tabaco,5,Vento,Sozinho,7715
453,12,2025-09-12 18:28:40.303041,Cigarro,10,Frio,Em família,7716
81,5,2025-09-12 18:23:45.741244,Churrasco,11,Vento,Sozinho,7717
224,11,2025-09-12 18:23:34.315536,Tabaco,8,Chuva,Sozinho,7718
381,18,2025-09-12 18:29:14.749403,Cigarro,12,Vento,Com amigos,7719
98,20,2025-09-12 18:28:40.074669,Churrasco,14,Normal,No trabalho,7720
206,19,2025-09-12 18:27:21.062634,Social,9,Normal,Sozinho,7721
41,11,2025-09-12 18:23:58.225384,Incenso,13,Frio,No trabalho,7722
247,1,2025-09-12 18:27:30.709462,Incenso,16,Frio,Sozinho,7723
34,1,2025-09-12 18:26:15.750864,Churrasco,9,Sol,No trabalho,7724
334,3,2025-09-12 18:25:57.442377,Churrasco,19,Sol,Sozinho,7725
361,17,2025-09-12 18:27:24.320566,Social,5,Sol,Em família,7726
13,13,2025-09-12 18:25:40.600540,Social,10,Frio,Sozinho,7727
142,11,2025-09-12 18:26:14.840827,Tabaco,17,Frio,Sozinho,7728
388,19,2025-09-12 18:24:50.773298,Churrasco,15,Chuva,Sozinho,7729
493,8,2025-09-12 18:28:23.965663,Tabaco,8,Frio,Sozinho,7730
185,5,2025-09-12 18:24:18.430200,Tabaco,14,Normal,Sozinho,7731
443,2,2025-09-12 18:24:11.133785,Social,9,Normal,Sozinho,7732
77,14,2025-09-12 18:26:13.754014,Tabaco,20,Vento,Com amigos,7733
271,19,2025-09-12 18:25:15.614641,Incenso,11,Frio,No trabalho,7734
35,18,2025-09-12 18:28:17.460924,Cigarro,11,Normal,Sozinho,7735
124,18,2025-09-12 18:26:01.275388,Cigarro,16,Vento,No trabalho,7736
236,3,2025-09-12 18:28:54.631194,Social,8,Sol,Com amigos,7737
483,2,2025-09-12 18:26:28.333084,Social,14,Vento,Sozinho,7738
157,17,2025-09-12 18:24:16.314797,Incenso,13,Sol,Sozinho,7739
116,1,2025-09-12 18:27:14.488629,Churrasco,4,Vento,Sozinho,7740
4,19,2025-09-12 18:24:12.879568,Social,12,Vento,Com amigos,7741
447,4,2025-09-12 18:25:51.681340,Incenso,6,Chuva,Em família,7742
465,8,2025-09-12 18:28:44.554977,Cigarro,4,Sol,Sozinho,7743
192,13,2025-09-12 18:27:51.562418,Incenso,4,Vento,Sozinho,7744
179,20,2025-09-12 18:28:22.092180,Tabaco,19,Vento,Com amigos,7745
357,15,2025-09-12 18:26:33.039019,Incenso,18,Frio,Em família,7746
109,16,2025-09-12 18:25:12.642047,Social,10,Frio,Sozinho,7747
309,10,2025-09-12 18:25:53.969863,Incenso,10,Sol,Sozinho,7748
291,19,2025-09-12 18:23:55.856786,Tabaco,9,Vento,Em família,7749
43,19,2025-09-12 18:28:22.816848,Piquenique,15,Normal,Sozinho,7750
14,5,2025-09-12 18:25:36.854905,Incenso,11,Sol,Sozinho,7751
392,10,2025-09-12 18:24:53.985091,Tabaco,10,Chuva,Sozinho,7752
39,19,2025-09-12 18:25:50.336330,Tabaco,16,Sol,Com amigos,7753
69,8,2025-09-12 18:24:20.464863,Incenso,9,Frio,Sozinho,7754
113,8,2025-09-12 18:24:52.388496,Tabaco,20,Chuva,Sozinho,7755
135,12,2025-09-12 18:25:51.108596,Cigarro,10,Sol,Sozinho,7756
394,1,2025-09-12 18:26:45.692185,Tabaco,15,Chuva,Em família,7757
378,6,2025-09-12 18:24:37.498258,Social,11,Chuva,Em família,7758
214,11,2025-09-12 18:28:36.390665,Incenso,20,Sol,Sozinho,7759
273,2,2025-09-12 18:25:08.483591,Piquenique,13,Frio,Sozinho,7760
26,12,2025-09-12 18:28:24.270339,Cigarro,14,Chuva,Sozinho,7761
168,16,2025-09-12 18:27:35.022262,Churrasco,4,Normal,Em família,7762
139,8,2025-09-12 18:24:20.410498,Social,13,Sol,Sozinho,7763
287,2,2025-09-12 18:26:27.850892,Cigarro,17,Frio,No trabalho,7764
365,9,2025-09-12 18:24:10.002209,Social,6,Vento,Em família,7765
267,4,2025-09-12 18:24:14.886367,Incenso,6,Vento,Sozinho,7766
209,3,2025-09-12 18:24:50.320129,Churrasco,13,Vento,Sozinho,7767
48,2,2025-09-12 18:25:47.068923,Tabaco,16,Vento,Sozinho,7768
73,13,2025-09-12 18:29:15.176905,Incenso,20,Frio,Sozinho,7769
439,11,2025-09-12 18:25:32.648334,Social,10,Sol,Sozinho,7770
477,16,2025-09-12 18:26:36.625089,Incenso,14,Frio,Com amigos,7771
181,20,2025-09-12 18:24:05.720776,Social,8,Chuva,Sozinho,7772
473,5,2025-09-12 18:26:59.051198,Tabaco,20,Normal,Em família,7773
93,6,2025-09-12 18:26:56.493867,Incenso,11,Frio,Em família,7774
315,4,2025-09-12 18:23:55.153912,Social,15,Normal,Sozinho,7775
454,6,2025-09-12 18:27:05.545684,Social,10,Sol,Sozinho,7776
172,18,2025-09-12 18:25:24.624740,Cigarro,14,Chuva,Sozinho,7777
338,12,2025-09-12 18:27:16.506518,Tabaco,9,Normal,Com amigos,7778
101,12,2025-09-12 18:24:54.633083,Incenso,6,Sol,Em família,7779
84,16,2025-09-12 18:24:02.609818,Social,18,Chuva,Sozinho,7780
234,19,2025-09-12 18:25:57.749526,Piquenique,17,Chuva,Com amigos,7781
117,20,2025-09-12 18:25:10.282647,Churrasco,6,Sol,Com amigos,7782
39,20,2025-09-12 18:28:59.144754,Social,16,Frio,Sozinho,7783
88,12,2025-09-12 18:24:17.826332,Social,13,Frio,No trabalho,7784
478,9,2025-09-12 18:27:52.210104,Social,6,Chuva,Com amigos,7785
385,11,2025-09-12 18:24:48.681245,Social,18,Vento,Sozinho,7786
230,10,2025-09-12 18:24:19.447946,Incenso,3,Sol,Sozinho,7787
245,5,2025-09-12 18:26:30.669667,Social,16,Normal,Com amigos,7788
178,14,2025-09-12 18:24:46.863206,Incenso,18,Frio,Sozinho,7789
435,2,2025-09-12 18:27:49.196433,Incenso,19,Chuva,Com amigos,7790
135,5,2025-09-12 18:25:35.019450,Incenso,5,Frio,Sozinho,7791
162,9,2025-09-12 18:25:42.223587,Incenso,5,Frio,Em família,7792
340,5,2025-09-12 18:26:35.722308,Tabaco,14,Chuva,Sozinho,7793
222,8,2025-09-12 18:26:21.217959,Incenso,11,Normal,Sozinho,7794
219,3,2025-09-12 18:23:39.971561,Social,4,Sol,Sozinho,7795
466,4,2025-09-12 18:28:44.467380,Incenso,13,Chuva,No trabalho,7796
253,12,2025-09-12 18:24:02.207689,Churrasco,3,Normal,Em família,7797
196,20,2025-09-12 18:26:44.780302,Tabaco,16,Normal,Sozinho,7798
484,10,2025-09-12 18:27:48.221183,Cigarro,14,Sol,Sozinho,7799
244,14,2025-09-12 18:25:29.174011,Churrasco,19,Vento,Sozinho,7800
317,3,2025-09-12 18:27:04.726116,Tabaco,5,Sol,Sozinho,7801
8,20,2025-09-12 18:24:35.220957,Tabaco,6,Frio,Sozinho,7802
329,4,2025-09-12 18:26:38.316308,Social,12,Vento,Sozinho,7803
299,12,2025-09-12 18:26:59.499892,Tabaco,14,Vento,Sozinho,7804
97,18,2025-09-12 18:23:33.538995,Incenso,9,Sol,Sozinho,7805
490,15,2025-09-12 18:24:25.255428,Tabaco,15,Sol,Com amigos,7806
433,17,2025-09-12 18:26:19.459628,Tabaco,11,Chuva,Em família,7807
266,3,2025-09-12 18:27:30.253633,Incenso,20,Vento,Sozinho,7808
440,15,2025-09-12 18:26:44.342573,Piquenique,9,Normal,Em família,7809
310,2,2025-09-12 18:28:44.967288,Incenso,3,Vento,Com amigos,7810
198,9,2025-09-12 18:28:58.780627,Tabaco,3,Chuva,Sozinho,7811
4,13,2025-09-12 18:24:40.371796,Social,11,Vento,Com amigos,7812
64,20,2025-09-12 18:24:56.799252,Social,19,Normal,Em família,7813
246,8,2025-09-12 18:27:16.970022,Tabaco,3,Chuva,Sozinho,7814
422,13,2025-09-12 18:27:31.463326,Tabaco,7,Sol,Sozinho,7815
106,16,2025-09-12 18:23:51.504223,Tabaco,16,Frio,Em família,7816
31,9,2025-09-12 18:24:59.412452,Churrasco,7,Sol,Em família,7817
170,19,2025-09-12 18:25:45.395270,Tabaco,17,Chuva,Sozinho,7818
168,5,2025-09-12 18:26:21.904665,Tabaco,14,Vento,Sozinho,7819
27,12,2025-09-12 18:28:34.486882,Churrasco,17,Chuva,Com amigos,7820
432,12,2025-09-12 18:25:10.560372,Tabaco,14,Frio,Sozinho,7821
152,5,2025-09-12 18:26:41.522091,Incenso,15,Normal,Com amigos,7822
313,18,2025-09-12 18:26:34.492635,Social,17,Chuva,Sozinho,7823
452,1,2025-09-12 18:29:03.095472,Piquenique,5,Vento,Com amigos,7824
125,4,2025-09-12 18:26:36.096516,Cigarro,15,Vento,Sozinho,7825
36,20,2025-09-12 18:26:33.122570,Social,5,Chuva,Sozinho,7826
215,10,2025-09-12 18:25:32.448798,Piquenique,8,Vento,No trabalho,7827
454,6,2025-09-12 18:24:38.918682,Incenso,4,Sol,Sozinho,7828
386,19,2025-09-12 18:26:43.905373,Social,8,Chuva,Sozinho,7829
105,12,2025-09-12 18:26:04.402500,Churrasco,9,Frio,Com amigos,7830
164,19,2025-09-12 18:25:53.784904,Incenso,20,Frio,Sozinho,7831
167,3,2025-09-12 18:24:41.796560,Social,11,Sol,Sozinho,7832
306,9,2025-09-12 18:25:28.783555,Social,17,Vento,Sozinho,7833
162,4,2025-09-12 18:24:08.690373,Tabaco,19,Frio,Com amigos,7834
224,7,2025-09-12 18:28:45.194547,Social,16,Sol,Sozinho,7835
178,15,2025-09-12 18:23:45.615920,Tabaco,5,Normal,Sozinho,7836
66,3,2025-09-12 18:25:43.650399,Tabaco,19,Sol,Sozinho,7837
108,9,2025-09-12 18:27:25.866932,Tabaco,12,Vento,Com amigos,7838
110,11,2025-09-12 18:28:40.942020,Tabaco,13,Sol,Sozinho,7839
260,17,2025-09-12 18:25:58.681719,Piquenique,10,Frio,Sozinho,7840
267,7,2025-09-12 18:25:59.968672,Social,7,Vento,Sozinho,7841
445,10,2025-09-12 18:29:09.983462,Tabaco,9,Vento,Com amigos,7842
478,11,2025-09-12 18:28:53.986995,Tabaco,5,Vento,Sozinho,7843
101,10,2025-09-12 18:24:57.023776,Piquenique,16,Normal,No trabalho,7844
222,18,2025-09-12 18:27:33.008012,Piquenique,7,Vento,Sozinho,7845
493,12,2025-09-12 18:25:57.324919,Incenso,13,Sol,Em família,7846
9,18,2025-09-12 18:28:38.801817,Tabaco,5,Normal,Em família,7847
420,1,2025-09-12 18:25:59.890823,Tabaco,6,Chuva,Sozinho,7848
174,12,2025-09-12 18:29:16.814430,Tabaco,6,Sol,Sozinho,7849
115,5,2025-09-12 18:27:50.640670,Tabaco,20,Vento,No trabalho,7850
51,9,2025-09-12 18:24:19.387579,Cigarro,8,Sol,Em família,7851
322,5,2025-09-12 18:23:43.434685,Incenso,7,Normal,Sozinho,7852
164,7,2025-09-12 18:27:36.964439,Cigarro,6,Vento,Com amigos,7853
137,11,2025-09-12 18:25:53.514908,Tabaco,15,Sol,Sozinho,7854
226,16,2025-09-12 18:25:02.965019,Social,4,Normal,Com amigos,7855
328,12,2025-09-12 18:27:17.453169,Piquenique,6,Chuva,Sozinho,7856
275,10,2025-09-12 18:25:05.180325,Tabaco,8,Sol,Sozinho,7857
182,9,2025-09-12 18:24:48.628982,Incenso,4,Chuva,Sozinho,7858
199,19,2025-09-12 18:24:19.885548,Piquenique,5,Normal,Em família,7859
437,11,2025-09-12 18:29:00.471503,Incenso,17,Chuva,Sozinho,7860
361,18,2025-09-12 18:24:22.277276,Tabaco,12,Vento,Sozinho,7861
233,18,2025-09-12 18:28:46.230773,Piquenique,16,Chuva,Com amigos,7862
4,6,2025-09-12 18:24:43.411022,Churrasco,13,Sol,Sozinho,7863
347,19,2025-09-12 18:25:21.087178,Tabaco,20,Sol,Sozinho,7864
41,20,2025-09-12 18:29:16.074982,Piquenique,3,Sol,Com amigos,7865
224,16,2025-09-12 18:26:45.127130,Cigarro,15,Frio,Sozinho,7866
290,7,2025-09-12 18:24:41.100527,Social,6,Frio,No trabalho,7867
64,19,2025-09-12 18:24:54.181447,Tabaco,17,Vento,Sozinho,7868
89,8,2025-09-12 18:26:51.724001,Cigarro,5,Frio,Com amigos,7869
5,2,2025-09-12 18:29:28.794521,Tabaco,5,Vento,Sozinho,7870
254,11,2025-09-12 18:27:37.409825,Social,15,Chuva,Em família,7871
472,15,2025-09-12 18:23:47.217056,Tabaco,9,Chuva,Sozinho,7872
243,2,2025-09-12 18:28:42.493229,Tabaco,15,Sol,No trabalho,7873
257,14,2025-09-12 18:25:22.969422,Churrasco,20,Vento,Em família,7874
427,9,2025-09-12 18:29:10.563705,Tabaco,5,Sol,Sozinho,7875
35,2,2025-09-12 18:28:16.338614,Piquenique,15,Vento,Em família,7876
387,3,2025-09-12 18:25:46.214091,Incenso,11,Sol,Sozinho,7877
315,13,2025-09-12 18:29:20.479746,Piquenique,12,Chuva,Sozinho,7878
175,12,2025-09-12 18:24:35.359637,Incenso,5,Normal,No trabalho,7879
349,2,2025-09-12 18:27:24.430651,Cigarro,7,Sol,Sozinho,7880
213,2,2025-09-12 18:25:06.426673,Social,20,Frio,Com amigos,7881
281,13,2025-09-12 18:24:12.697434,Social,9,Vento,Em família,7882
154,7,2025-09-12 18:28:40.734044,Tabaco,8,Chuva,Sozinho,7883
