id_usuario,nome,genero,idade,faixa_idade,perfil_fumante,marca_isqueiro,cor_isqueiro,tipo_isqueiro,preco_compra,data_compra,data_uso,tempo_posse,contexto_uso,proposito_uso,num_ascendimentos,frequencia_uso,mes_ano,perdeu,dias_ate_perda,data_perda,local_perda,intensidade_uso,categoria_preco,categoria_idade,mes_compra,probabilidade_perda,predicao_perda,acerto_modelo
USER_0867,Usuario_867,F,31,26-35,Moderado,Clipper,Dourado,Recarregavel,7.55,2025-06-06 22:48:55.783059,2025-06-27 22:48:55.783059,21,Rua,Cigarro,49,2.33,2025-06,False,0,,N/A,2.3333333333333335,Medio,Adulto_Jovem,6,0.5566382454959826,True,False
USER_0868,Usuario_868,F,32,26-35,Moderado,Zippo,Dourado,Recarregavel,51.2,2025-05-23 22:48:55.783059,2025-10-04 22:48:55.783059,134,Parque,Cigarro,299,2.23,2025-10,False,0,,N/A,2.2313432835820897,Caro,Adulto_Jovem,5,0.3659966333236333,False,True
USER_0869,Usuario_869,M,25,18-25,Moderado,Clipper,Amarelo,Recarregavel,7.65,2024-10-27 22:48:55.783059,2025-01-15 22:48:55.783059,80,Social,Cigarro,162,2.02,2025-01,True,26,2024-11-22 22:48:55.783059,Encontro_amigos,2.025,Medio,Jovem,10,0.5828402922961538,True,True
USER_0870,Usuario_870,F,63,51+,Social,Bic,Verde,Descartavel,3.02,2025-01-06 22:48:55.783059,2025-03-28 22:48:55.783059,81,Casa,Cigarro,119,1.47,2025-03,True,71,2025-03-18 22:48:55.783059,Sala,1.4691358024691359,Barato,Maduro,1,0.34299908578164046,False,False
USER_0871,Usuario_871,M,44,36-50,Esporadico,Bic,Prata,Descartavel,2.03,2025-06-06 22:48:55.783059,2025-09-10 22:48:55.783059,96,Casa,Tabaco,88,0.92,2025-09,True,59,2025-08-04 22:48:55.783059,Casa,0.9166666666666666,Barato,Adulto,6,0.5140886615195805,True,True
USER_0872,Usuario_872,M,57,51+,Esporadico,Zippo,Amarelo,Recarregavel,50.28,2025-06-07 22:48:55.783059,2025-10-27 22:48:55.783059,142,Carro,Cigarro,126,0.89,2025-10,True,91,2025-09-06 22:48:55.783059,Veiculo,0.8873239436619719,Caro,Maduro,6,0.42207948424899444,False,False
USER_0873,Usuario_873,F,56,51+,Esporadico,Bic,Dourado,Descartavel,2.96,2025-04-21 22:48:55.783059,2025-04-29 22:48:55.783059,8,Rua,Incenso,4,0.5,2025-04,True,1,2025-04-22 22:48:55.783059,Praca,0.5,Barato,Maduro,4,0.6824233920292024,True,True
USER_0874,Usuario_874,F,64,51+,Moderado,Cricket,Preto,Descartavel,2.52,2024-11-11 22:48:55.783059,2025-02-01 22:48:55.783059,82,Trabalho,Cigarro,158,1.93,2025-02,False,0,,N/A,1.9268292682926829,Barato,Maduro,11,0.348058534365844,False,True
USER_0875,Usuario_875,F,18,18-25,Pesado,Generico,Preto,Descartavel,1.89,2025-07-03 22:48:55.783059,2025-09-06 22:48:55.783059,65,Casa,Tabaco,190,2.92,2025-09,True,5,2025-07-08 22:48:55.783059,Quarto,2.923076923076923,Barato,Jovem,7,0.2570396147419835,False,False
USER_0876,Usuario_876,F,40,36-50,Social,Zippo,Branco,Recarregavel,50.46,2025-02-02 22:48:55.783059,2025-04-24 22:48:55.783059,81,Casa,Fogao,112,1.38,2025-04,True,8,2025-02-10 22:48:55.783059,Sala,1.382716049382716,Caro,Adulto,2,0.3635548009016133,False,False
USER_0877,Usuario_877,M,57,51+,Social,Ronson,Prata,Recarregavel,14.85,2025-02-12 22:48:55.783059,2025-04-24 22:48:55.783059,71,Trabalho,Cigarro,110,1.55,2025-04,False,0,,N/A,1.5492957746478873,Medio,Maduro,2,0.35787484955784343,False,True
USER_0878,Usuario_878,M,63,51+,Social,Bic,Amarelo,Descartavel,2.1,2024-12-29 22:48:55.783059,2025-03-07 22:48:55.783059,68,Trabalho,Incenso,93,1.37,2025-03,True,26,2025-01-24 22:48:55.783059,Trabalho,1.3676470588235294,Barato,Maduro,12,0.3779681630823474,False,False
USER_0879,Usuario_879,M,49,36-50,Social,Clipper,Verde,Recarregavel,7.5,2024-12-24 22:48:55.783059,2025-04-01 22:48:55.783059,98,Bar,Cigarro,138,1.41,2025-04,True,46,2025-02-08 22:48:55.783059,Balada,1.4081632653061225,Medio,Adulto,12,0.6120266342912829,True,True
USER_0880,Usuario_880,F,46,36-50,Nao_fumante,Cricket,Azul,Descartavel,2.34,2025-03-09 22:48:55.783059,2025-05-25 22:48:55.783059,77,Casa,Fogao,21,0.27,2025-05,True,65,2025-05-13 22:48:55.783059,Quarto,0.2727272727272727,Barato,Adulto,3,0.5243034181822516,True,True
USER_0881,Usuario_881,F,56,51+,Pesado,Clipper,Amarelo,Recarregavel,8.2,2024-11-25 22:48:55.783059,2024-12-31 22:48:55.783059,36,Parque,Cigarro,101,2.81,2024-12,False,0,,N/A,2.8055555555555554,Medio,Maduro,11,0.3583251159597957,False,True
USER_0882,Usuario_882,F,42,36-50,Pesado,Cricket,Amarelo,Descartavel,2.9,2024-12-21 22:48:55.783059,2025-04-03 22:48:55.783059,103,Bar,Tabaco,289,2.81,2025-04,True,51,2025-02-10 22:48:55.783059,Mesa_bar,2.8058252427184467,Barato,Adulto,12,0.6074440193798366,True,True
USER_0883,Usuario_883,F,26,26-35,Social,Clipper,Vermelho,Recarregavel,8.19,2025-07-14 22:48:55.783059,2025-08-28 22:48:55.783059,45,Festa,Vela,59,1.31,2025-08,False,0,,N/A,1.3111111111111111,Medio,Adulto_Jovem,7,0.5004762824144224,True,False
USER_0884,Usuario_884,M,64,51+,Social,Zippo,Prata,Recarregavel,50.45,2025-01-23 22:48:55.783059,2025-05-28 22:48:55.783059,125,Casa,Fogao,205,1.64,2025-05,False,0,,N/A,1.64,Caro,Maduro,1,0.43890980334720064,False,True
USER_0885,Usuario_885,F,19,18-25,Nao_fumante,Cricket,Verde,Descartavel,1.75,2025-05-06 22:48:55.783059,2025-05-15 22:48:55.783059,9,Bar,Incenso,3,0.33,2025-05,False,0,,N/A,0.3333333333333333,Barato,Jovem,5,0.7429922710220896,True,False
USER_0886,Usuario_886,M,29,26-35,Pesado,Clipper,Vermelho,Recarregavel,9.13,2025-04-14 22:48:55.783059,2025-08-11 22:48:55.783059,119,Parque,Cigarro,339,2.85,2025-08,False,0,,N/A,2.8487394957983194,Medio,Adulto_Jovem,4,0.5199131215967578,True,False
USER_0887,Usuario_887,M,34,26-35,Nao_fumante,Cricket,Verde,Descartavel,1.61,2024-12-08 22:48:55.783059,2025-03-31 22:48:55.783059,113,Social,Vela,35,0.31,2025-03,True,52,2025-01-29 22:48:55.783059,Social,0.30973451327433627,Barato,Adulto_Jovem,12,0.6597924878101781,True,True
USER_0888,Usuario_888,F,37,36-50,Social,Clipper,Branco,Recarregavel,8.79,2025-04-29 22:48:55.783059,2025-07-08 22:48:55.783059,70,Casa,Incenso,112,1.6,2025-07,False,0,,N/A,1.6,Medio,Adulto,4,0.26183493391269186,False,True
USER_0889,Usuario_889,F,61,51+,Moderado,Bic,Dourado,Descartavel,2.26,2024-11-26 22:48:55.783059,2025-01-26 22:48:55.783059,61,Trabalho,Tabaco,133,2.18,2025-01,False,0,,N/A,2.180327868852459,Barato,Maduro,11,0.3133056586614272,False,True
USER_0890,Usuario_890,F,22,18-25,Moderado,Clipper,Verde,Recarregavel,9.18,2024-09-29 22:48:55.783059,2024-10-17 22:48:55.783059,18,Rua,Tabaco,42,2.33,2024-10,True,10,2024-10-09 22:48:55.783059,Calcada,2.3333333333333335,Medio,Jovem,9,0.5642485372718746,True,True
USER_0891,Usuario_891,F,61,51+,Moderado,Cricket,Amarelo,Descartavel,2.36,2024-10-17 22:48:55.783059,2025-02-06 22:48:55.783059,112,Casa,Incenso,223,1.99,2025-02,False,0,,N/A,1.9910714285714286,Barato,Maduro,10,0.2855913604493977,False,True
USER_0892,Usuario_892,M,53,51+,Esporadico,Zippo,Dourado,Recarregavel,50.67,2025-01-22 22:48:55.783059,2025-03-24 22:48:55.783059,61,Rua,Fogao,70,1.15,2025-03,True,45,2025-03-08 22:48:55.783059,Ponto_onibus,1.1475409836065573,Caro,Maduro,1,0.8007103385259918,True,True
USER_0893,Usuario_893,M,63,51+,Moderado,Generico,Branco,Descartavel,1.18,2025-03-30 22:48:55.783059,2025-04-14 22:48:55.783059,15,Rua,Cigarro,24,1.6,2025-04,False,0,,N/A,1.6,Barato,Maduro,3,0.5036200481512237,True,False
USER_0894,Usuario_894,F,18,18-25,Social,Cricket,Amarelo,Descartavel,2.66,2025-03-29 22:48:55.783059,2025-04-20 22:48:55.783059,22,Parque,Camping,31,1.41,2025-04,True,18,2025-04-16 22:48:55.783059,Praca,1.4090909090909092,Barato,Jovem,3,0.6505782313934081,True,True
USER_0895,Usuario_895,F,45,36-50,Moderado,Zippo,Amarelo,Recarregavel,50.32,2024-12-21 22:48:55.783059,2025-05-21 22:48:55.783059,151,Bar,Cigarro,299,1.98,2025-05,False,0,,N/A,1.9801324503311257,Caro,Adulto,12,0.46418209804007526,False,True
USER_0896,Usuario_896,F,26,26-35,Social,Bic,Preto,Descartavel,2.6,2025-07-09 22:48:55.783059,2025-09-07 22:48:55.783059,60,Parque,Incenso,65,1.08,2025-09,False,0,,N/A,1.0833333333333333,Barato,Adulto_Jovem,7,0.40780388504005105,False,True
USER_0897,Usuario_897,M,25,18-25,Esporadico,Zippo,Azul,Recarregavel,51.17,2025-08-10 22:48:55.783059,2026-01-01 22:48:55.783059,144,Rua,Vela,122,0.85,2026-01,True,127,2025-12-15 22:48:55.783059,Calcada,0.8472222222222222,Caro,Jovem,8,0.7103461260415745,True,True
USER_0898,Usuario_898,M,28,26-35,Nao_fumante,Clipper,Branco,Recarregavel,8.85,2025-02-09 22:48:55.783059,2025-03-10 22:48:55.783059,29,Parque,Cigarro,9,0.31,2025-03,False,0,,N/A,0.3103448275862069,Medio,Adulto_Jovem,2,0.6001023055237059,True,False
USER_0899,Usuario_899,M,20,18-25,Social,Clipper,Azul,Recarregavel,8.43,2024-12-22 22:48:55.783059,2025-03-06 22:48:55.783059,74,Casa,Cigarro,118,1.59,2025-03,True,12,2025-01-03 22:48:55.783059,Quarto,1.5945945945945945,Medio,Jovem,12,0.44944956626279264,False,False
USER_0900,Usuario_900,M,45,36-50,Moderado,Clipper,Vermelho,Recarregavel,9.35,2025-03-01 22:48:55.783059,2025-05-03 22:48:55.783059,63,Casa,Incenso,142,2.25,2025-05,False,0,,N/A,2.253968253968254,Medio,Adulto,3,0.32755673874500246,False,True
USER_0901,Usuario_901,M,61,51+,Social,Cricket,Dourado,Descartavel,1.33,2024-10-04 22:48:55.783059,2024-11-22 22:48:55.783059,49,Bar,Outro,62,1.27,2024-11,True,36,2024-11-09 22:48:55.783059,Bar,1.2653061224489797,Barato,Maduro,10,0.7064789508884568,True,True
USER_0902,Usuario_902,M,57,51+,Moderado,Cricket,Prata,Descartavel,1.5,2025-05-04 22:48:55.783059,2025-05-30 22:48:55.783059,26,Rua,Cigarro,36,1.38,2025-05,True,2,2025-05-06 22:48:55.783059,Calcada,1.3846153846153846,Barato,Maduro,5,0.6690142640215977,True,True
USER_0903,Usuario_903,M,49,36-50,Moderado,Generico,Preto,Descartavel,0.59,2025-06-13 22:48:55.783059,2025-07-02 22:48:55.783059,19,Rua,Cigarro,38,2.0,2025-07,False,0,,N/A,2.0,Barato,Adulto,6,0.5178869005269977,True,False
USER_0904,Usuario_904,F,52,51+,Moderado,Zippo,Azul,Recarregavel,50.26,2025-05-20 22:48:55.783059,2025-07-24 22:48:55.783059,65,Casa,Tabaco,129,1.98,2025-07,False,0,,N/A,1.9846153846153847,Caro,Maduro,5,0.2259362375997845,False,True
USER_0905,Usuario_905,M,58,51+,Esporadico,Zippo,Prata,Recarregavel,50.44,2025-07-20 22:48:55.783059,2025-12-06 22:48:55.783059,139,Carro,Tabaco,122,0.88,2025-12,False,0,,N/A,0.8776978417266187,Caro,Maduro,7,0.39145475241884675,False,True
USER_0906,Usuario_906,F,48,36-50,Esporadico,Bic,Branco,Descartavel,3.27,2025-08-12 22:48:55.783059,2025-12-08 22:48:55.783059,118,Casa,Cigarro,99,0.84,2025-12,True,57,2025-10-08 22:48:55.783059,Sala,0.8389830508474576,Barato,Adulto,8,0.4235804424109141,False,False
USER_0907,Usuario_907,M,41,36-50,Nao_fumante,Clipper,Dourado,Recarregavel,9.4,2025-02-12 22:48:55.783059,2025-06-07 22:48:55.783059,115,Casa,Fogao,32,0.28,2025-06,False,0,,N/A,0.2782608695652174,Medio,Adulto,2,0.493165651781921,False,True
USER_0908,Usuario_908,M,18,18-25,Nao_fumante,Clipper,Azul,Recarregavel,9.05,2024-11-11 22:48:55.783059,2025-01-29 22:48:55.783059,79,Rua,Cigarro,21,0.27,2025-01,True,56,2025-01-06 22:48:55.783059,Praca,0.26582278481012656,Medio,Jovem,11,0.7070506839991718,True,True
USER_0909,Usuario_909,F,40,36-50,Esporadico,Ronson,Azul,Recarregavel,14.91,2024-12-03 22:48:55.783059,2025-06-15 22:48:55.783059,194,Casa,Cigarro,159,0.82,2025-06,False,0,,N/A,0.8195876288659794,Medio,Adulto,12,0.269770705347969,False,True
USER_0910,Usuario_910,M,38,36-50,Moderado,Cricket,Prata,Descartavel,1.83,2025-07-17 22:48:55.783059,2025-10-25 22:48:55.783059,100,Casa,Tabaco,192,1.92,2025-10,False,0,,N/A,1.92,Barato,Adulto,7,0.4112551553558536,False,True
USER_0911,Usuario_911,F,40,36-50,Moderado,Cricket,Dourado,Descartavel,2.0,2024-12-27 22:48:55.783059,2025-03-27 22:48:55.783059,90,Casa,Tabaco,183,2.03,2025-03,False,0,,N/A,2.033333333333333,Barato,Adulto,12,0.3246931294264471,False,True
USER_0912,Usuario_912,M,41,36-50,Moderado,Bic,Amarelo,Descartavel,3.88,2025-05-18 22:48:55.783059,2025-08-25 22:48:55.783059,99,Casa,Cigarro,189,1.91,2025-08,True,53,2025-07-10 22:48:55.783059,Cozinha,1.9090909090909092,Barato,Adulto,5,0.4194822353116236,False,False
USER_0913,Usuario_913,F,43,36-50,Social,Generico,Prata,Descartavel,1.57,2024-11-13 22:48:55.783059,2025-02-11 22:48:55.783059,90,Bar,Vela,141,1.57,2025-02,True,8,2024-11-21 22:48:55.783059,Bar,1.5666666666666667,Barato,Adulto,11,0.4646747747584883,False,False
USER_0914,Usuario_914,F,23,18-25,Social,Cricket,Verde,Descartavel,1.98,2025-03-10 22:48:55.783059,2025-04-01 22:48:55.783059,22,Trabalho,Fogao,28,1.27,2025-04,False,0,,N/A,1.2727272727272727,Barato,Jovem,3,0.5940603353057851,True,False
USER_0915,Usuario_915,M,23,18-25,Esporadico,Bic,Prata,Descartavel,3.82,2025-07-23 22:48:55.783059,2025-09-18 22:48:55.783059,57,Casa,Fogao,38,0.67,2025-09,True,49,2025-09-10 22:48:55.783059,Casa,0.6666666666666666,Barato,Jovem,7,0.7331542024120506,True,True
USER_0916,Usuario_916,F,38,36-50,Social,Ronson,Branco,Recarregavel,14.63,2025-07-19 22:48:55.783059,2025-12-17 22:48:55.783059,151,Trabalho,Camping,223,1.48,2025-12,True,111,2025-11-07 22:48:55.783059,Trabalho,1.4768211920529801,Medio,Adulto,7,0.3107340669228272,False,False
USER_0917,Usuario_917,M,18,18-25,Pesado,Clipper,Branco,Recarregavel,7.56,2025-06-10 22:48:55.783059,2025-09-08 22:48:55.783059,90,Rua,Vela,268,2.98,2025-09,True,83,2025-09-01 22:48:55.783059,Praca,2.977777777777778,Medio,Jovem,6,0.7028492401590617,True,True
USER_0918,Usuario_918,M,30,26-35,Esporadico,Zippo,Verde,Recarregavel,50.2,2024-11-01 22:48:55.783059,2025-05-15 22:48:55.783059,195,Parque,Camping,158,0.81,2025-05,True,158,2025-04-08 22:48:55.783059,Parque,0.8102564102564103,Caro,Adulto_Jovem,11,0.5591816252294982,True,True
USER_0919,Usuario_919,M,42,36-50,Moderado,Ronson,Verde,Recarregavel,14.57,2024-09-24 22:48:55.783059,2025-02-13 22:48:55.783059,142,Rua,Cigarro,286,2.01,2025-02,True,77,2024-12-10 22:48:55.783059,Ponto_onibus,2.0140845070422535,Medio,Adulto,9,0.5428037870901201,True,True
USER_0920,Usuario_920,M,47,36-50,Social,Cricket,Dourado,Descartavel,2.13,2025-05-21 22:48:55.783059,2025-06-21 22:48:55.783059,31,Trabalho,Fogao,42,1.35,2025-06,False,0,,N/A,1.3548387096774193,Barato,Adulto,5,0.6143326628753369,True,False
USER_0921,Usuario_921,F,63,51+,Nao_fumante,Bic,Dourado,Descartavel,2.44,2024-11-13 22:48:55.783059,2024-12-26 22:48:55.783059,43,Trabalho,Tabaco,14,0.33,2024-12,False,0,,N/A,0.32558139534883723,Barato,Maduro,11,0.3850997806838694,False,True
USER_0922,Usuario_922,F,57,51+,Moderado,Ronson,Verde,Recarregavel,14.52,2025-01-31 22:48:55.783059,2025-06-22 22:48:55.783059,142,Rua,Cigarro,274,1.93,2025-06,True,104,2025-05-15 22:48:55.783059,Ponto_onibus,1.9295774647887325,Medio,Maduro,1,0.43800934497310373,False,False
USER_0923,Usuario_923,M,31,26-35,Pesado,Generico,Dourado,Descartavel,2.48,2025-02-12 22:48:55.783059,2025-05-14 22:48:55.783059,91,Trabalho,Fogao,249,2.74,2025-05,False,0,,N/A,2.7362637362637363,Barato,Adulto_Jovem,2,0.4523759935048584,False,True
USER_0924,Usuario_924,F,52,51+,Social,Zippo,Verde,Recarregavel,50.78,2024-12-29 22:48:55.783059,2025-04-03 22:48:55.783059,95,Trabalho,Cigarro,157,1.65,2025-04,False,0,,N/A,1.6526315789473685,Caro,Maduro,12,0.2708228959282755,False,True
USER_0925,Usuario_925,M,20,18-25,Esporadico,Bic,Amarelo,Descartavel,3.67,2025-01-06 22:48:55.783059,2025-02-08 22:48:55.783059,33,Rua,Vela,35,1.06,2025-02,True,18,2025-01-24 22:48:55.783059,Calcada,1.0606060606060606,Barato,Jovem,1,0.8527824951732924,True,True
USER_0926,Usuario_926,M,44,36-50,Nao_fumante,Ronson,Vermelho,Recarregavel,15.27,2024-09-28 22:48:55.783059,2025-01-10 22:48:55.783059,104,Social,Cigarro,29,0.28,2025-01,True,54,2024-11-21 22:48:55.783059,Encontro_amigos,0.27884615384615385,Caro,Adulto,9,0.745306576875748,True,True
USER_0927,Usuario_927,M,59,51+,Pesado,Bic,Branco,Descartavel,3.31,2025-04-19 22:48:55.783059,2025-07-11 22:48:55.783059,83,Rua,Cigarro,241,2.9,2025-07,True,3,2025-04-22 22:48:55.783059,Calcada,2.9036144578313254,Barato,Maduro,4,0.6791652583123385,True,True
USER_0928,Usuario_928,M,64,51+,Pesado,Clipper,Azul,Recarregavel,8.2,2024-10-12 22:48:55.783059,2024-10-24 22:48:55.783059,12,Parque,Cigarro,47,3.92,2024-10,False,0,,N/A,3.9166666666666665,Medio,Maduro,10,0.4727986934899698,False,True
USER_0929,Usuario_929,M,31,26-35,Esporadico,Zippo,Vermelho,Recarregavel,51.24,2025-03-29 22:48:55.783059,2025-04-29 22:48:55.783059,31,Casa,Incenso,22,0.71,2025-04,True,29,2025-04-27 22:48:55.783059,Sala,0.7096774193548387,Caro,Adulto_Jovem,3,0.4690058627060138,False,False
USER_0930,Usuario_930,M,53,51+,Social,Generico,Preto,Descartavel,0.52,2024-12-20 22:48:55.783059,2025-04-12 22:48:55.783059,113,Casa,Fogao,174,1.54,2025-04,False,0,,N/A,1.5398230088495575,Barato,Maduro,12,0.37814509610872965,False,True
USER_0931,Usuario_931,F,62,51+,Esporadico,Generico,Dourado,Descartavel,2.26,2025-04-02 22:48:55.783059,2025-05-03 22:48:55.783059,31,Casa,Incenso,30,0.97,2025-05,False,0,,N/A,0.967741935483871,Barato,Maduro,4,0.29518615568263934,False,True
USER_0932,Usuario_932,F,27,26-35,Pesado,Zippo,Dourado,Recarregavel,51.15,2025-03-28 22:48:55.783059,2025-09-18 22:48:55.783059,174,Trabalho,Cigarro,485,2.79,2025-09,True,3,2025-03-31 22:48:55.783059,Cafeteria,2.7873563218390807,Caro,Adulto_Jovem,3,0.3206446546390099,False,False
USER_0933,Usuario_933,M,27,26-35,Moderado,Zippo,Amarelo,Recarregavel,51.16,2025-01-13 22:48:55.783059,2025-07-29 22:48:55.783059,197,Casa,Cigarro,364,1.85,2025-07,True,84,2025-04-07 22:48:55.783059,Casa,1.8477157360406091,Caro,Adulto_Jovem,1,0.32507830264147575,False,False
USER_0934,Usuario_934,M,62,51+,Social,Cricket,Amarelo,Descartavel,2.77,2025-08-01 22:48:55.783059,2025-11-11 22:48:55.783059,102,Casa,Cigarro,147,1.44,2025-11,True,39,2025-09-09 22:48:55.783059,Cozinha,1.4411764705882353,Barato,Maduro,8,0.4426398283812458,False,False
USER_0935,Usuario_935,M,41,36-50,Esporadico,Ronson,Azul,Recarregavel,16.02,2024-12-04 22:48:55.783059,2025-01-31 22:48:55.783059,58,Rua,Vela,41,0.71,2025-01,True,20,2024-12-24 22:48:55.783059,Praca,0.7068965517241379,Caro,Adulto,12,0.8720249915946121,True,True
USER_0936,Usuario_936,F,61,51+,Nao_fumante,Ronson,Vermelho,Recarregavel,15.61,2025-03-27 22:48:55.783059,2025-07-23 22:48:55.783059,118,Social,Incenso,33,0.28,2025-07,True,10,2025-04-06 22:48:55.783059,Social,0.2796610169491525,Caro,Maduro,3,0.5930398384920015,True,True
USER_0937,Usuario_937,F,28,26-35,Pesado,Bic,Verde,Descartavel,3.65,2025-07-29 22:48:55.783059,2025-10-18 22:48:55.783059,81,Carro,Tabaco,229,2.83,2025-10,False,0,,N/A,2.8271604938271606,Barato,Adulto_Jovem,7,0.3769032334458152,False,True
USER_0938,Usuario_938,M,32,26-35,Social,Bic,Verde,Descartavel,3.15,2025-01-26 22:48:55.783059,2025-05-09 22:48:55.783059,103,Rua,Camping,161,1.56,2025-05,True,29,2025-02-24 22:48:55.783059,Calcada,1.5631067961165048,Barato,Adulto_Jovem,1,0.7687148209654373,True,True
USER_0939,Usuario_939,M,38,36-50,Esporadico,Clipper,Vermelho,Recarregavel,9.43,2025-07-20 22:48:55.783059,2025-08-26 22:48:55.783059,37,Trabalho,Outro,22,0.59,2025-08,True,15,2025-08-04 22:48:55.783059,Cafeteria,0.5945945945945946,Medio,Adulto,7,0.5307830087277516,True,True
USER_0940,Usuario_940,F,39,36-50,Esporadico,Ronson,Azul,Recarregavel,15.48,2025-05-25 22:48:55.783059,2025-12-07 22:48:55.783059,196,Social,Vela,161,0.82,2025-12,True,110,2025-09-12 22:48:55.783059,Reuniao,0.8214285714285714,Caro,Adulto,5,0.6925796804421198,True,True
USER_0941,Usuario_941,M,24,18-25,Pesado,Cricket,Azul,Descartavel,1.81,2025-07-14 22:48:55.783059,2025-08-03 22:48:55.783059,20,Trabalho,Tabaco,53,2.65,2025-08,True,15,2025-07-29 22:48:55.783059,Escritorio,2.65,Barato,Jovem,7,0.5018163290780294,True,True
USER_0942,Usuario_942,M,61,51+,Pesado,Bic,Verde,Descartavel,2.25,2025-04-28 22:48:55.783059,2025-06-22 22:48:55.783059,55,Bar,Tabaco,165,3.0,2025-06,True,10,2025-05-08 22:48:55.783059,Restaurante,3.0,Barato,Maduro,4,0.6665567524048609,True,True
USER_0943,Usuario_943,M,29,26-35,Social,Zippo,Dourado,Recarregavel,49.59,2025-03-31 22:48:55.783059,2025-05-05 22:48:55.783059,35,Trabalho,Fogao,62,1.77,2025-05,True,9,2025-04-09 22:48:55.783059,Cafeteria,1.7714285714285714,Caro,Adulto_Jovem,3,0.5382452296664779,True,True
USER_0944,Usuario_944,M,37,36-50,Pesado,Cricket,Azul,Descartavel,1.67,2025-04-25 22:48:55.783059,2025-06-26 22:48:55.783059,62,Casa,Cigarro,163,2.63,2025-06,False,0,,N/A,2.629032258064516,Barato,Adulto,4,0.4636880190630268,False,True
USER_0945,Usuario_945,M,32,26-35,Esporadico,Cricket,Prata,Descartavel,1.89,2025-05-22 22:48:55.783059,2025-08-17 22:48:55.783059,87,Casa,Incenso,64,0.74,2025-08,False,0,,N/A,0.735632183908046,Barato,Adulto_Jovem,5,0.5428292627446842,True,False
USER_0946,Usuario_946,F,31,26-35,Social,Clipper,Preto,Recarregavel,9.29,2024-11-24 22:48:55.783059,2025-01-02 22:48:55.783059,39,Casa,Fogao,59,1.51,2025-01,False,0,,N/A,1.5128205128205128,Medio,Adulto_Jovem,11,0.44473753301800006,False,True
USER_0947,Usuario_947,F,46,36-50,Nao_fumante,Bic,Prata,Descartavel,2.59,2025-01-10 22:48:55.783059,2025-03-19 22:48:55.783059,68,Casa,Tabaco,25,0.37,2025-03,False,0,,N/A,0.36764705882352944,Barato,Adulto,1,0.37009511198543765,False,True
USER_0948,Usuario_948,F,64,51+,Esporadico,Ronson,Preto,Recarregavel,15.91,2025-02-18 22:48:55.783059,2025-05-31 22:48:55.783059,102,Casa,Vela,78,0.76,2025-05,False,0,,N/A,0.7647058823529411,Caro,Maduro,2,0.5968641077528827,True,False
USER_0949,Usuario_949,F,59,51+,Moderado,Generico,Branco,Descartavel,0.93,2025-08-02 22:48:55.783059,2025-09-05 22:48:55.783059,34,Rua,Tabaco,65,1.91,2025-09,True,24,2025-08-26 22:48:55.783059,Calcada,1.911764705882353,Barato,Maduro,8,0.37836306070348324,False,False
USER_0950,Usuario_950,F,56,51+,Social,Zippo,Preto,Recarregavel,50.47,2025-02-27 22:48:55.783059,2025-08-31 22:48:55.783059,185,Social,Incenso,274,1.48,2025-08,False,0,,N/A,1.481081081081081,Caro,Maduro,2,0.30647614316054594,False,True
USER_0951,Usuario_951,M,29,26-35,Social,Cricket,Preto,Descartavel,1.8,2024-10-18 22:48:55.783059,2024-10-30 22:48:55.783059,12,Trabalho,Tabaco,23,1.92,2024-10,True,7,2024-10-25 22:48:55.783059,Trabalho,1.9166666666666667,Barato,Adulto_Jovem,10,0.5258035019821593,True,True
USER_0952,Usuario_952,F,42,36-50,Pesado,Cricket,Preto,Descartavel,1.76,2025-03-08 22:48:55.783059,2025-05-30 22:48:55.783059,83,Casa,Cigarro,246,2.96,2025-05,False,0,,N/A,2.963855421686747,Barato,Adulto,3,0.38871147708127934,False,True
USER_0953,Usuario_953,F,61,51+,Social,Ronson,Preto,Recarregavel,16.09,2025-07-14 22:48:55.783059,2025-12-14 22:48:55.783059,153,Bar,Incenso,223,1.46,2025-12,True,1,2025-07-15 22:48:55.783059,Bar,1.457516339869281,Caro,Maduro,7,0.6579402425241078,True,True
USER_0954,Usuario_954,M,51,51+,Moderado,Bic,Azul,Descartavel,3.16,2024-10-26 22:48:55.783059,2025-01-27 22:48:55.783059,93,Rua,Tabaco,173,1.86,2025-01,True,44,2024-12-09 22:48:55.783059,Na_rua,1.8602150537634408,Barato,Maduro,10,0.6142521858265778,True,True
USER_0955,Usuario_955,M,56,51+,Social,Cricket,Verde,Descartavel,2.14,2025-02-15 22:48:55.783059,2025-03-17 22:48:55.783059,30,Casa,Cigarro,54,1.8,2025-03,True,27,2025-03-14 22:48:55.783059,Quarto,1.8,Barato,Maduro,2,0.50382427145605,True,True
USER_0956,Usuario_956,M,61,51+,Social,Generico,Preto,Descartavel,1.19,2024-12-23 22:48:55.783059,2025-01-09 22:48:55.783059,17,Parque,Cigarro,24,1.41,2025-01,False,0,,N/A,1.411764705882353,Barato,Maduro,12,0.39459181030438745,False,True
USER_0957,Usuario_957,F,28,26-35,Moderado,Zippo,Prata,Recarregavel,49.77,2025-01-11 22:48:55.783059,2025-05-13 22:48:55.783059,122,Parque,Tabaco,257,2.11,2025-05,True,52,2025-03-04 22:48:55.783059,Praca,2.1065573770491803,Caro,Adulto_Jovem,1,0.332447475728653,False,False
