id_usuario,nome,genero,idade,faixa_idade,perfil_fumante,marca_isqueiro,cor_isqueiro,tipo_isqueiro,preco_compra,data_compra,data_uso,tempo_posse,contexto_uso,proposito_uso,num_ascendimentos,frequencia_uso,mes_ano,perdeu,dias_ate_perda,data_perda,local_perda
USER_0919,Usuario_919,M,42,36-50,Moderado,Ronson,Verde,Recarregavel,14.57,2024-09-24 22:48:55.783059,2025-02-13 22:48:55.783059,142,Rua,Cigarro,286,2.01,2025-02,True,77,2024-12-10 22:48:55.783059,Ponto_onibus
USER_0920,Usuario_920,M,47,36-50,Social,Cricket,Dourado,Descartavel,2.13,2025-05-21 22:48:55.783059,2025-06-21 22:48:55.783059,31,Trabalho,Fogao,42,1.35,2025-06,False,0,,N/A
USER_0921,Usuario_921,F,63,51+,Nao_fumante,Bic,Dourado,Descartavel,2.44,2024-11-13 22:48:55.783059,2024-12-26 22:48:55.783059,43,Trabalho,Tabaco,14,0.33,2024-12,False,0,,N/A
USER_0922,Usuario_922,F,57,51+,Moderado,Ronson,Verde,Recarregavel,14.52,2025-01-31 22:48:55.783059,2025-06-22 22:48:55.783059,142,Rua,Cigarro,274,1.93,2025-06,True,104,2025-05-15 22:48:55.783059,Ponto_onibus
USER_0923,Usuario_923,M,31,26-35,Pesado,Generico,Dourado,Descartavel,2.48,2025-02-12 22:48:55.783059,2025-05-14 22:48:55.783059,91,Trabalho,Fogao,249,2.74,2025-05,False,0,,N/A
USER_0924,Usuario_924,F,52,51+,Social,Zippo,Verde,Recarregavel,50.78,2024-12-29 22:48:55.783059,2025-04-03 22:48:55.783059,95,Trabalho,Cigarro,157,1.65,2025-04,False,0,,N/A
USER_0925,Usuario_925,M,20,18-25,Esporadico,Bic,Amarelo,Descartavel,3.67,2025-01-06 22:48:55.783059,2025-02-08 22:48:55.783059,33,Rua,Vela,35,1.06,2025-02,True,18,2025-01-24 22:48:55.783059,Calcada
USER_0926,Usuario_926,M,44,36-50,Nao_fumante,Ronson,Vermelho,Recarregavel,15.27,2024-09-28 22:48:55.783059,2025-01-10 22:48:55.783059,104,Social,Cigarro,29,0.28,2025-01,True,54,2024-11-21 22:48:55.783059,Encontro_amigos
USER_0927,Usuario_927,M,59,51+,Pesado,Bic,Branco,Descartavel,3.31,2025-04-19 22:48:55.783059,2025-07-11 22:48:55.783059,83,Rua,Cigarro,241,2.9,2025-07,True,3,2025-04-22 22:48:55.783059,Calcada
USER_0928,Usuario_928,M,64,51+,Pesado,Clipper,Azul,Recarregavel,8.2,2024-10-12 22:48:55.783059,2024-10-24 22:48:55.783059,12,Parque,Cigarro,47,3.92,2024-10,False,0,,N/A
USER_0929,Usuario_929,M,31,26-35,Esporadico,Zippo,Vermelho,Recarregavel,51.24,2025-03-29 22:48:55.783059,2025-04-29 22:48:55.783059,31,Casa,Incenso,22,0.71,2025-04,True,29,2025-04-27 22:48:55.783059,Sala
USER_0930,Usuario_930,M,53,51+,Social,Generico,Preto,Descartavel,0.52,2024-12-20 22:48:55.783059,2025-04-12 22:48:55.783059,113,Casa,Fogao,174,1.54,2025-04,False,0,,N/A
USER_0931,Usuario_931,F,62,51+,Esporadico,Generico,Dourado,Descartavel,2.26,2025-04-02 22:48:55.783059,2025-05-03 22:48:55.783059,31,Casa,Incenso,30,0.97,2025-05,False,0,,N/A
USER_0932,Usuario_932,F,27,26-35,Pesado,Zippo,Dourado,Recarregavel,51.15,2025-03-28 22:48:55.783059,2025-09-18 22:48:55.783059,174,Trabalho,Cigarro,485,2.79,2025-09,True,3,2025-03-31 22:48:55.783059,Cafeteria
USER_0933,Usuario_933,M,27,26-35,Moderado,Zippo,Amarelo,Recarregavel,51.16,2025-01-13 22:48:55.783059,2025-07-29 22:48:55.783059,197,Casa,Cigarro,364,1.85,2025-07,True,84,2025-04-07 22:48:55.783059,Casa
USER_0934,Usuario_934,M,62,51+,Social,Cricket,Amarelo,Descartavel,2.77,2025-08-01 22:48:55.783059,2025-11-11 22:48:55.783059,102,Casa,Cigarro,147,1.44,2025-11,True,39,2025-09-09 22:48:55.783059,Cozinha
USER_0935,Usuario_935,M,41,36-50,Esporadico,Ronson,Azul,Recarregavel,16.02,2024-12-04 22:48:55.783059,2025-01-31 22:48:55.783059,58,Rua,Vela,41,0.71,2025-01,True,20,2024-12-24 22:48:55.783059,Praca
USER_0936,Usuario_936,F,61,51+,Nao_fumante,Ronson,Vermelho,Recarregavel,15.61,2025-03-27 22:48:55.783059,2025-07-23 22:48:55.783059,118,Social,Incenso,33,0.28,2025-07,True,10,2025-04-06 22:48:55.783059,Social
USER_0937,Usuario_937,F,28,26-35,Pesado,Bic,Verde,Descartavel,3.65,2025-07-29 22:48:55.783059,2025-10-18 22:48:55.783059,81,Carro,Tabaco,229,2.83,2025-10,False,0,,N/A
USER_0938,Usuario_938,M,32,26-35,Social,Bic,Verde,Descartavel,3.15,2025-01-26 22:48:55.783059,2025-05-09 22:48:55.783059,103,Rua,Camping,161,1.56,2025-05,True,29,2025-02-24 22:48:55.783059,Calcada
USER_0939,Usuario_939,M,38,36-50,Esporadico,Clipper,Vermelho,Recarregavel,9.43,2025-07-20 22:48:55.783059,2025-08-26 22:48:55.783059,37,Trabalho,Outro,22,0.59,2025-08,True,15,2025-08-04 22:48:55.783059,Cafeteria
USER_0940,Usuario_940,F,39,36-50,Esporadico,Ronson,Azul,Recarregavel,15.48,2025-05-25 22:48:55.783059,2025-12-07 22:48:55.783059,196,Social,Vela,161,0.82,2025-12,True,110,2025-09-12 22:48:55.783059,Reuniao
USER_0941,Usuario_941,M,24,18-25,Pesado,Cricket,Azul,Descartavel,1.81,2025-07-14 22:48:55.783059,2025-08-03 22:48:55.783059,20,Trabalho,Tabaco,53,2.65,2025-08,True,15,2025-07-29 22:48:55.783059,Escritorio
USER_0942,Usuario_942,M,61,51+,Pesado,Bic,Verde,Descartavel,2.25,2025-04-28 22:48:55.783059,2025-06-22 22:48:55.783059,55,Bar,Tabaco,165,3.0,2025-06,True,10,2025-05-08 22:48:55.783059,Restaurante
USER_0943,Usuario_943,M,29,26-35,Social,Zippo,Dourado,Recarregavel,49.59,2025-03-31 22:48:55.783059,2025-05-05 22:48:55.783059,35,Trabalho,Fogao,62,1.77,2025-05,True,9,2025-04-09 22:48:55.783059,Cafeteria
USER_0944,Usuario_944,M,37,36-50,Pesado,Cricket,Azul,Descartavel,1.67,2025-04-25 22:48:55.783059,2025-06-26 22:48:55.783059,62,Casa,Cigarro,163,2.63,2025-06,False,0,,N/A
USER_0945,Usuario_945,M,32,26-35,Esporadico,Cricket,Prata,Descartavel,1.89,2025-05-22 22:48:55.783059,2025-08-17 22:48:55.783059,87,Casa,Incenso,64,0.74,2025-08,False,0,,N/A
USER_0946,Usuario_946,F,31,26-35,Social,Clipper,Preto,Recarregavel,9.29,2024-11-24 22:48:55.783059,2025-01-02 22:48:55.783059,39,Casa,Fogao,59,1.51,2025-01,False,0,,N/A
USER_0947,Usuario_947,F,46,36-50,Nao_fumante,Bic,Prata,Descartavel,2.59,2025-01-10 22:48:55.783059,2025-03-19 22:48:55.783059,68,Casa,Tabaco,25,0.37,2025-03,False,0,,N/A
USER_0948,Usuario_948,F,64,51+,Esporadico,Ronson,Preto,Recarregavel,15.91,2025-02-18 22:48:55.783059,2025-05-31 22:48:55.783059,102,Casa,Vela,78,0.76,2025-05,False,0,,N/A
USER_0949,Usuario_949,F,59,51+,Moderado,Generico,Branco,Descartavel,0.93,2025-08-02 22:48:55.783059,2025-09-05 22:48:55.783059,34,Rua,Tabaco,65,1.91,2025-09,True,24,2025-08-26 22:48:55.783059,Calcada
USER_0950,Usuario_950,F,56,51+,Social,Zippo,Preto,Recarregavel,50.47,2025-02-27 22:48:55.783059,2025-08-31 22:48:55.783059,185,Social,Incenso,274,1.48,2025-08,False,0,,N/A
USER_0951,Usuario_951,M,29,26-35,Social,Cricket,Preto,Descartavel,1.8,2024-10-18 22:48:55.783059,2024-10-30 22:48:55.783059,12,Trabalho,Tabaco,23,1.92,2024-10,True,7,2024-10-25 22:48:55.783059,Trabalho
USER_0952,Usuario_952,F,42,36-50,Pesado,Cricket,Preto,Descartavel,1.76,2025-03-08 22:48:55.783059,2025-05-30 22:48:55.783059,83,Casa,Cigarro,246,2.96,2025-05,False,0,,N/A
USER_0953,Usuario_953,F,61,51+,Social,Ronson,Preto,Recarregavel,16.09,2025-07-14 22:48:55.783059,2025-12-14 22:48:55.783059,153,Bar,Incenso,223,1.46,2025-12,True,1,2025-07-15 22:48:55.783059,Bar
USER_0954,Usuario_954,M,51,51+,Moderado,Bic,Azul,Descartavel,3.16,2024-10-26 22:48:55.783059,2025-01-27 22:48:55.783059,93,Rua,Tabaco,173,1.86,2025-01,True,44,2024-12-09 22:48:55.783059,Na_rua
USER_0955,Usuario_955,M,56,51+,Social,Cricket,Verde,Descartavel,2.14,2025-02-15 22:48:55.783059,2025-03-17 22:48:55.783059,30,Casa,Cigarro,54,1.8,2025-03,True,27,2025-03-14 22:48:55.783059,Quarto
USER_0956,Usuario_956,M,61,51+,Social,Generico,Preto,Descartavel,1.19,2024-12-23 22:48:55.783059,2025-01-09 22:48:55.783059,17,Parque,Cigarro,24,1.41,2025-01,False,0,,N/A
USER_0957,Usuario_957,F,28,26-35,Moderado,Zippo,Prata,Recarregavel,49.77,2025-01-11 22:48:55.783059,2025-05-13 22:48:55.783059,122,Parque,Tabaco,257,2.11,2025-05,True,52,2025-03-04 22:48:55.783059,Praca
USER_0958,Usuario_958,M,44,36-50,Esporadico,Bic,Amarelo,Descartavel,2.26,2025-03-16 22:48:55.783059,2025-06-13 22:48:55.783059,89,Trabalho,Incenso,71,0.8,2025-06,False,0,,N/A
USER_0959,Usuario_959,F,30,26-35,Moderado,Bic,Branco,Descartavel,3.18,2025-05-31 22:48:55.783059,2025-07-14 22:48:55.783059,44,Casa,Cigarro,77,1.75,2025-07,True,4,2025-06-04 22:48:55.783059,Sala
USER_0960,Usuario_960,M,49,36-50,Esporadico,Bic,Prata,Descartavel,3.87,2025-02-09 22:48:55.783059,2025-04-08 22:48:55.783059,58,Casa,Incenso,47,0.81,2025-04,True,39,2025-03-20 22:48:55.783059,Casa
USER_0961,Usuario_961,F,52,51+,Moderado,Bic,Prata,Descartavel,3.91,2025-08-07 22:48:55.783059,2025-10-30 22:48:55.783059,84,Rua,Camping,149,1.77,2025-10,True,5,2025-08-12 22:48:55.783059,Praca
USER_0962,Usuario_962,F,43,36-50,Moderado,Bic,Verde,Descartavel,3.12,2025-06-19 22:48:55.783059,2025-09-23 22:48:55.783059,96,Bar,Tabaco,201,2.09,2025-09,False,0,,N/A
USER_0963,Usuario_963,F,61,51+,Social,Cricket,Vermelho,Descartavel,2.98,2024-11-26 22:48:55.783059,2025-01-28 22:48:55.783059,63,Casa,Vela,94,1.49,2025-01,True,4,2024-11-30 22:48:55.783059,Casa
USER_0964,Usuario_964,M,45,36-50,Moderado,Zippo,Dourado,Recarregavel,51.29,2024-11-18 22:48:55.783059,2025-01-15 22:48:55.783059,58,Casa,Cigarro,123,2.12,2025-01,False,0,,N/A
USER_0965,Usuario_965,M,63,51+,Moderado,Bic,Dourado,Descartavel,3.63,2025-04-09 22:48:55.783059,2025-05-23 22:48:55.783059,44,Trabalho,Cigarro,84,1.91,2025-05,True,27,2025-05-06 22:48:55.783059,Cafeteria
USER_0966,Usuario_966,M,38,36-50,Esporadico,Bic,Dourado,Descartavel,3.87,2024-10-08 22:48:55.783059,2024-11-20 22:48:55.783059,43,Casa,Outro,29,0.67,2024-11,False,0,,N/A
USER_0967,Usuario_967,F,43,36-50,Esporadico,Clipper,Amarelo,Recarregavel,7.69,2025-02-16 22:48:55.783059,2025-06-04 22:48:55.783059,108,Carro,Cigarro,100,0.93,2025-06,False,0,,N/A
USER_0968,Usuario_968,M,23,18-25,Moderado,Generico,Prata,Descartavel,1.23,2025-07-01 22:48:55.783059,2025-08-19 22:48:55.783059,49,Casa,Cigarro,106,2.16,2025-08,True,6,2025-07-07 22:48:55.783059,Quarto
USER_0969,Usuario_969,F,42,36-50,Nao_fumante,Bic,Amarelo,Descartavel,2.96,2025-02-24 22:48:55.783059,2025-04-01 22:48:55.783059,36,Casa,Vela,13,0.36,2025-04,False,0,,N/A
USER_0970,Usuario_970,F,42,36-50,Moderado,Bic,Azul,Descartavel,2.85,2025-04-13 22:48:55.783059,2025-06-08 22:48:55.783059,56,Casa,Cigarro,112,2.0,2025-06,False,0,,N/A
USER_0971,Usuario_971,M,50,36-50,Moderado,Bic,Amarelo,Descartavel,3.29,2024-12-13 22:48:55.783059,2025-03-06 22:48:55.783059,83,Parque,Cigarro,164,1.98,2025-03,True,68,2025-02-19 22:48:55.783059,Area_verde
USER_0972,Usuario_972,F,24,18-25,Pesado,Bic,Preto,Descartavel,3.05,2025-01-19 22:48:55.783059,2025-03-08 22:48:55.783059,48,Carro,Tabaco,141,2.94,2025-03,True,30,2025-02-18 22:48:55.783059,Veiculo
USER_0973,Usuario_973,F,46,36-50,Social,Bic,Dourado,Descartavel,3.23,2025-06-17 22:48:55.783059,2025-10-07 22:48:55.783059,112,Rua,Tabaco,150,1.34,2025-10,False,0,,N/A
USER_0974,Usuario_974,F,40,36-50,Moderado,Bic,Amarelo,Descartavel,2.59,2024-11-04 22:48:55.783059,2025-01-25 22:48:55.783059,82,Trabalho,Cigarro,154,1.88,2025-01,True,69,2025-01-12 22:48:55.783059,Trabalho
USER_0975,Usuario_975,F,62,51+,Pesado,Zippo,Amarelo,Recarregavel,50.06,2024-12-16 22:48:55.783059,2025-05-19 22:48:55.783059,154,Rua,Cigarro,485,3.15,2025-05,False,0,,N/A
USER_0976,Usuario_976,F,46,36-50,Pesado,Bic,Verde,Descartavel,3.66,2024-11-23 22:48:55.783059,2024-12-02 22:48:55.783059,9,Rua,Cigarro,18,2.0,2024-12,True,7,2024-11-30 22:48:55.783059,Na_rua
USER_0977,Usuario_977,F,38,36-50,Social,Ronson,Dourado,Recarregavel,15.74,2024-11-08 22:48:55.783059,2025-02-19 22:48:55.783059,103,Parque,Vela,145,1.41,2025-02,False,0,,N/A
USER_0978,Usuario_978,M,61,51+,Social,Bic,Vermelho,Descartavel,2.94,2025-05-27 22:48:55.783059,2025-08-11 22:48:55.783059,76,Casa,Vela,98,1.29,2025-08,False,0,,N/A
USER_0979,Usuario_979,M,22,18-25,Social,Bic,Prata,Descartavel,2.2,2025-01-19 22:48:55.783059,2025-02-07 22:48:55.783059,19,Festa,Cigarro,42,2.21,2025-02,False,0,,N/A
USER_0980,Usuario_980,M,47,36-50,Pesado,Clipper,Vermelho,Recarregavel,7.66,2025-03-28 22:48:55.783059,2025-04-16 22:48:55.783059,19,Casa,Incenso,44,2.32,2025-04,False,0,,N/A
USER_0981,Usuario_981,M,30,26-35,Nao_fumante,Bic,Prata,Descartavel,2.45,2024-11-03 22:48:55.783059,2024-11-16 22:48:55.783059,13,Social,Camping,2,0.15,2024-11,True,2,2024-11-05 22:48:55.783059,Reuniao
USER_0982,Usuario_982,M,46,36-50,Moderado,Clipper,Amarelo,Recarregavel,9.0,2025-03-30 22:48:55.783059,2025-07-26 22:48:55.783059,118,Parque,Cigarro,236,2.0,2025-07,False,0,,N/A
USER_0983,Usuario_983,F,44,36-50,Moderado,Ronson,Dourado,Recarregavel,14.92,2025-01-29 22:48:55.783059,2025-04-02 22:48:55.783059,63,Parque,Cigarro,131,2.08,2025-04,False,0,,N/A
USER_0984,Usuario_984,M,53,51+,Nao_fumante,Clipper,Preto,Recarregavel,7.82,2025-07-09 22:48:55.783059,2025-07-31 22:48:55.783059,22,Rua,Tabaco,7,0.32,2025-07,True,3,2025-07-12 22:48:55.783059,Na_rua
USER_0985,Usuario_985,M,35,26-35,Social,Zippo,Dourado,Recarregavel,51.23,2025-07-14 22:48:55.783059,2025-12-17 22:48:55.783059,156,Casa,Camping,230,1.47,2025-12,False,0,,N/A
USER_0986,Usuario_986,F,57,51+,Pesado,Cricket,Preto,Descartavel,2.17,2025-06-16 22:48:55.783059,2025-08-09 22:48:55.783059,54,Casa,Cigarro,150,2.78,2025-08,False,0,,N/A
USER_0987,Usuario_987,M,63,51+,Esporadico,Clipper,Branco,Recarregavel,7.77,2024-10-21 22:48:55.783059,2025-01-15 22:48:55.783059,86,Casa,Fogao,79,0.92,2025-01,True,21,2024-11-11 22:48:55.783059,Quarto
USER_0988,Usuario_988,F,35,26-35,Nao_fumante,Cricket,Branco,Descartavel,2.37,2025-07-05 22:48:55.783059,2025-09-09 22:48:55.783059,66,Casa,Cigarro,17,0.26,2025-09,False,0,,N/A
USER_0989,Usuario_989,M,47,36-50,Esporadico,Generico,Verde,Descartavel,1.19,2024-11-27 22:48:55.783059,2025-03-02 22:48:55.783059,95,Parque,Tabaco,74,0.78,2025-03,False,0,,N/A
USER_0990,Usuario_990,M,36,36-50,Moderado,Clipper,Vermelho,Recarregavel,8.04,2024-12-08 22:48:55.783059,2025-02-03 22:48:55.783059,57,Bar,Cigarro,104,1.82,2025-02,True,33,2025-01-10 22:48:55.783059,Balada
USER_0991,Usuario_991,F,60,51+,Moderado,Bic,Verde,Descartavel,2.21,2024-11-22 22:48:55.783059,2024-12-05 22:48:55.783059,13,Trabalho,Tabaco,29,2.23,2024-12,True,1,2024-11-23 22:48:55.783059,Escritorio
USER_0992,Usuario_992,M,49,36-50,Social,Zippo,Prata,Recarregavel,49.78,2025-05-20 22:48:55.783059,2025-07-15 22:48:55.783059,56,Rua,Fogao,76,1.36,2025-07,False,0,,N/A
USER_0993,Usuario_993,F,50,36-50,Nao_fumante,Bic,Amarelo,Descartavel,2.69,2024-09-29 22:48:55.783059,2024-10-19 22:48:55.783059,20,Carro,Incenso,6,0.3,2024-10,False,0,,N/A
USER_0994,Usuario_994,M,43,36-50,Social,Zippo,Dourado,Recarregavel,50.61,2024-12-10 22:48:55.783059,2025-05-03 22:48:55.783059,144,Bar,Camping,220,1.53,2025-05,True,119,2025-04-08 22:48:55.783059,Mesa_bar
USER_0995,Usuario_995,M,40,36-50,Nao_fumante,Bic,Amarelo,Descartavel,3.88,2025-05-15 22:48:55.783059,2025-08-04 22:48:55.783059,81,Bar,Cigarro,21,0.26,2025-08,True,8,2025-05-23 22:48:55.783059,Mesa_bar
USER_0996,Usuario_996,M,62,51+,Pesado,Cricket,Dourado,Descartavel,2.74,2025-01-31 22:48:55.783059,2025-02-06 22:48:55.783059,6,Bar,Cigarro,24,4.0,2025-02,True,3,2025-02-03 22:48:55.783059,Balada
USER_0997,Usuario_997,F,26,26-35,Social,Bic,Preto,Descartavel,3.36,2024-09-17 22:48:55.783059,2024-12-24 22:48:55.783059,98,Casa,Cigarro,141,1.44,2024-12,True,67,2024-11-23 22:48:55.783059,Casa
USER_0998,Usuario_998,M,25,18-25,Social,Bic,Azul,Descartavel,2.54,2025-01-09 22:48:55.783059,2025-04-23 22:48:55.783059,104,Casa,Incenso,149,1.43,2025-04,False,0,,N/A
USER_0999,Usuario_999,M,34,26-35,Esporadico,Bic,Prata,Descartavel,2.11,2024-09-30 22:48:55.783059,2024-12-23 22:48:55.783059,84,Casa,Cigarro,82,0.98,2024-12,True,1,2024-10-01 22:48:55.783059,Cozinha
USER_1000,Usuario_1000,F,20,18-25,Esporadico,Cricket,Verde,Descartavel,1.02,2025-07-02 22:48:55.783059,2025-08-23 22:48:55.783059,52,Festa,Tabaco,38,0.73,2025-08,False,0,,N/A
USER_1001,Usuario_1001,M,32,26-35,Esporadico,Bic,Vermelho,Descartavel,2.89,2024-11-20 22:48:55.783059,2025-01-28 22:48:55.783059,69,Trabalho,Incenso,47,0.68,2025-01,True,9,2024-11-29 22:48:55.783059,Escritorio
USER_1002,Usuario_1002,M,60,51+,Pesado,Ronson,Prata,Recarregavel,15.7,2024-11-30 22:48:55.783059,2025-04-28 22:48:55.783059,149,Carro,Cigarro,440,2.95,2025-04,False,0,,N/A
USER_1003,Usuario_1003,M,61,51+,Esporadico,Cricket,Azul,Descartavel,1.68,2025-01-04 22:48:55.783059,2025-04-17 22:48:55.783059,103,Trabalho,Fogao,95,0.92,2025-04,True,90,2025-04-04 22:48:55.783059,Cafeteria
USER_1004,Usuario_1004,M,44,36-50,Social,Bic,Dourado,Descartavel,2.41,2025-07-17 22:48:55.783059,2025-08-20 22:48:55.783059,34,Social,Tabaco,48,1.41,2025-08,True,32,2025-08-18 22:48:55.783059,Encontro_amigos
USER_1005,Usuario_1005,M,25,18-25,Esporadico,Ronson,Amarelo,Recarregavel,15.13,2024-12-04 22:48:55.783059,2025-05-15 22:48:55.783059,162,Casa,Charuto,127,0.78,2025-05,True,149,2025-05-02 22:48:55.783059,Quarto
USER_1006,Usuario_1006,F,25,18-25,Social,Bic,Dourado,Descartavel,3.57,2025-01-22 22:48:55.783059,2025-04-23 22:48:55.783059,91,Trabalho,Outro,156,1.71,2025-04,False,0,,N/A
USER_1007,Usuario_1007,F,50,36-50,Moderado,Bic,Prata,Descartavel,2.82,2025-04-30 22:48:55.783059,2025-06-12 22:48:55.783059,43,Social,Vela,82,1.91,2025-06,True,33,2025-06-02 22:48:55.783059,Reuniao
USER_1008,Usuario_1008,F,54,51+,Pesado,Bic,Prata,Descartavel,3.82,2025-02-10 22:48:55.783059,2025-04-09 22:48:55.783059,58,Trabalho,Cigarro,176,3.03,2025-04,True,10,2025-02-20 22:48:55.783059,Escritorio
USER_1009,Usuario_1009,F,25,18-25,Esporadico,Zippo,Vermelho,Recarregavel,50.77,2025-01-21 22:48:55.783059,2025-02-28 22:48:55.783059,38,Bar,Vela,32,0.84,2025-02,True,27,2025-02-17 22:48:55.783059,Bar
USER_1010,Usuario_1010,M,52,51+,Moderado,Bic,Dourado,Descartavel,3.87,2025-03-25 22:48:55.783059,2025-05-03 22:48:55.783059,39,Casa,Tabaco,83,2.13,2025-05,True,15,2025-04-09 22:48:55.783059,Quarto
USER_1011,Usuario_1011,F,41,36-50,Social,Bic,Azul,Descartavel,2.9,2025-02-11 22:48:55.783059,2025-04-04 22:48:55.783059,52,Social,Incenso,71,1.37,2025-04,False,0,,N/A
USER_1012,Usuario_1012,M,29,26-35,Social,Bic,Prata,Descartavel,2.52,2024-11-03 22:48:55.783059,2025-01-07 22:48:55.783059,65,Casa,Vela,98,1.51,2025-01,True,19,2024-11-22 22:48:55.783059,Cozinha
USER_1013,Usuario_1013,F,22,18-25,Social,Bic,Vermelho,Descartavel,3.31,2025-04-08 22:48:55.783059,2025-05-18 22:48:55.783059,40,Casa,Cigarro,57,1.43,2025-05,False,0,,N/A
USER_1014,Usuario_1014,M,35,26-35,Moderado,Generico,Verde,Descartavel,2.37,2024-10-10 22:48:55.783059,2025-01-15 22:48:55.783059,97,Rua,Cigarro,184,1.9,2025-01,True,11,2024-10-21 22:48:55.783059,Praca
USER_1015,Usuario_1015,F,24,18-25,Pesado,Ronson,Preto,Recarregavel,14.53,2025-05-14 22:48:55.783059,2025-11-02 22:48:55.783059,172,Rua,Cigarro,508,2.95,2025-11,True,132,2025-09-23 22:48:55.783059,Calcada
USER_1016,Usuario_1016,M,34,26-35,Social,Bic,Vermelho,Descartavel,3.02,2025-06-11 22:48:55.783059,2025-09-24 22:48:55.783059,105,Parque,Fogao,165,1.57,2025-09,True,61,2025-08-11 22:48:55.783059,Praca
USER_1017,Usuario_1017,F,37,36-50,Moderado,Bic,Amarelo,Descartavel,2.85,2025-01-25 22:48:55.783059,2025-05-02 22:48:55.783059,97,Carro,Tabaco,179,1.85,2025-05,True,70,2025-04-05 22:48:55.783059,Veiculo
USER_1018,Usuario_1018,F,18,18-25,Pesado,Clipper,Vermelho,Recarregavel,8.41,2025-03-22 22:48:55.783059,2025-05-26 22:48:55.783059,65,Bar,Cigarro,186,2.86,2025-05,True,15,2025-04-06 22:48:55.783059,Restaurante
USER_1019,Usuario_1019,F,25,18-25,Pesado,Cricket,Amarelo,Descartavel,1.77,2025-01-24 22:48:55.783059,2025-03-05 22:48:55.783059,40,Trabalho,Cigarro,119,2.98,2025-03,False,0,,N/A
USER_1020,Usuario_1020,M,22,18-25,Moderado,Clipper,Amarelo,Recarregavel,8.17,2025-05-20 22:48:55.783059,2025-07-19 22:48:55.783059,60,Parque,Tabaco,125,2.08,2025-07,False,0,,N/A
USER_1021,Usuario_1021,M,29,26-35,Moderado,Clipper,Amarelo,Recarregavel,9.37,2025-03-01 22:48:55.783059,2025-04-19 22:48:55.783059,49,Rua,Cigarro,81,1.65,2025-04,True,39,2025-04-09 22:48:55.783059,Calcada
USER_1022,Usuario_1022,F,40,36-50,Social,Generico,Prata,Descartavel,1.77,2025-07-30 22:48:55.783059,2025-11-22 22:48:55.783059,115,Casa,Camping,171,1.49,2025-11,False,0,,N/A
USER_1023,Usuario_1023,M,47,36-50,Moderado,Bic,Azul,Descartavel,2.38,2024-10-27 22:48:55.783059,2024-12-15 22:48:55.783059,49,Casa,Cigarro,77,1.57,2024-12,False,0,,N/A
USER_1024,Usuario_1024,M,62,51+,Moderado,Bic,Prata,Descartavel,3.33,2025-07-01 22:48:55.783059,2025-07-11 22:48:55.783059,10,Bar,Tabaco,16,1.6,2025-07,False,0,,N/A
USER_1025,Usuario_1025,F,25,18-25,Social,Clipper,Prata,Recarregavel,8.82,2024-10-12 22:48:55.783059,2024-12-09 22:48:55.783059,58,Trabalho,Tabaco,91,1.57,2024-12,False,0,,N/A
USER_1026,Usuario_1026,F,40,36-50,Social,Ronson,Vermelho,Recarregavel,15.83,2025-06-29 22:48:55.783059,2025-11-18 22:48:55.783059,142,Festa,Fogao,216,1.52,2025-11,True,32,2025-07-31 22:48:55.783059,Evento
USER_1027,Usuario_1027,M,58,51+,Moderado,Bic,Dourado,Descartavel,2.78,2024-11-08 22:48:55.783059,2025-01-02 22:48:55.783059,55,Rua,Cigarro,118,2.15,2025-01,True,3,2024-11-11 22:48:55.783059,Praca
USER_1028,Usuario_1028,M,60,51+,Moderado,Zippo,Prata,Recarregavel,50.28,2025-02-17 22:48:55.783059,2025-08-11 22:48:55.783059,175,Bar,Cigarro,317,1.81,2025-08,False,0,,N/A
USER_1029,Usuario_1029,F,50,36-50,Moderado,Zippo,Amarelo,Recarregavel,50.27,2025-06-03 22:48:55.783059,2025-08-13 22:48:55.783059,71,Trabalho,Incenso,138,1.94,2025-08,False,0,,N/A
USER_1030,Usuario_1030,M,60,51+,Moderado,Bic,Amarelo,Descartavel,2.56,2025-02-01 22:48:55.783059,2025-05-29 22:48:55.783059,117,Casa,Cigarro,241,2.06,2025-05,False,0,,N/A
USER_1031,Usuario_1031,F,43,36-50,Social,Cricket,Vermelho,Descartavel,1.62,2025-05-20 22:48:55.783059,2025-08-05 22:48:55.783059,77,Casa,Tabaco,115,1.49,2025-08,True,13,2025-06-02 22:48:55.783059,Sala
USER_1032,Usuario_1032,F,60,51+,Esporadico,Bic,Prata,Descartavel,3.69,2025-04-20 22:48:55.783059,2025-08-05 22:48:55.783059,107,Festa,Tabaco,92,0.86,2025-08,True,14,2025-05-04 22:48:55.783059,Casa_amigo
USER_1033,Usuario_1033,M,38,36-50,Moderado,Bic,Dourado,Descartavel,3.71,2025-02-23 22:48:55.783059,2025-06-15 22:48:55.783059,112,Trabalho,Cigarro,208,1.86,2025-06,True,51,2025-04-15 22:48:55.783059,Escritorio
USER_1034,Usuario_1034,M,48,36-50,Social,Cricket,Branco,Descartavel,2.44,2025-03-02 22:48:55.783059,2025-03-14 22:48:55.783059,12,Social,Cigarro,17,1.42,2025-03,False,0,,N/A
USER_1035,Usuario_1035,M,59,51+,Social,Bic,Preto,Descartavel,2.19,2025-07-07 22:48:55.783059,2025-09-06 22:48:55.783059,61,Trabalho,Tabaco,70,1.15,2025-09,False,0,,N/A
